accession_no,ticker,cik,filed_at,filing_date,item_codes,body_keywords,direction,direction_confidence,direction_source,t0_close,t1_close,t5_close,next_day_return,five_day_return,label_t1,label_t5,is_loose_quality,profit_margin,is_small_cap,is_low_float,is_quality,market_cap,float_shares,gross_margin,roe
0001193125-25-272331,VSAT,0000797721,2025-11-07,2025-11-07,2.02|9.01,,,0.0,,35.81,36.98,36.06,0.03267,0.00698,A_long,neutral,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-197278,VSAT,0000797721,2025-09-05,2025-09-05,5.02|5.07|9.01,restate,short,0.85,body_keywords,29.65,30.1,30.55,0.01518,0.03035,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-185295,VSAT,0000797721,2025-08-21,2025-08-21,5.02,,,0.0,,26.62,27.93,32.53,0.04921,0.22201,A_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-173528,VSAT,0000797721,2025-08-05,2025-08-05,2.02|9.01,,,0.0,,21.29,27.82,25.77,0.30672,0.21043,A_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-140346,VSAT,0000797721,2025-06-13,2025-06-13,7.01|9.01,,,0.0,,12.6,13.09,12.83,0.03889,0.01825,A_long,B_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-125076,VSAT,0000797721,2025-05-22,2025-05-22,1.01|1.02|5.02|9.01,restate,short,0.85,body_keywords,10.08,9.15,8.73,-0.09226,-0.13393,A_short,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-123143,VSAT,0000797721,2025-05-20,2025-05-20,2.02|9.01,,,0.0,,10.53,10.01,9.24,-0.04938,-0.12251,A_short,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-117767,VSAT,0000797721,2025-05-12,2025-05-12,5.02,,,0.0,,10.29,10.41,10.71,0.01166,0.04082,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-111612,VSAT,0000797721,2025-05-02,2025-05-02,1.02,,,0.0,,9.38,9.2,9.69,-0.01919,0.03305,B_short,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-100757,VSAT,0000797721,2025-04-28,2025-04-28,5.02,,,0.0,,9.37,9.37,9.2,0.0,-0.01814,neutral,B_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-049908,VSAT,0000797721,2025-03-07,2025-03-07,5.02,,,0.0,,9.73,9.63,9.85,-0.01028,0.01233,B_short,B_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-021810,VSAT,0000797721,2025-02-06,2025-02-06,2.02|9.01,,,0.0,,9.52,11.38,9.23,0.19538,-0.03046,A_long,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-25-009956,VSAT,0000797721,2025-01-22,2025-01-22,5.02|9.01,,,0.0,,10.77,11.56,9.48,0.07335,-0.11978,A_long,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-252046,VSAT,0000797721,2024-11-06,2024-11-06,2.02|9.01,,,0.0,,10.28,9.48,7.9,-0.07782,-0.23152,A_short,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-230357,VSAT,0000797721,2024-10-01,2024-10-01,1.01|1.02|2.03|9.01,covenant_violation|material_adverse_change|non_reliance|restate|underwritten_offering,short,0.95,body_keywords,11.55,11.4,10.91,-0.01299,-0.05541,B_short,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-226016,VSAT,0000797721,2024-09-25,2024-09-25,8.01|9.01,,,0.0,,12.14,11.94,11.4,-0.01647,-0.06096,B_short,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-217320,VSAT,0000797721,2024-09-11,2024-09-11,8.01|9.01,,,0.0,,14.87,15.02,12.56,0.01009,-0.15535,B_long,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-215487,VSAT,0000797721,2024-09-09,2024-09-09,7.01|8.01|9.01,material_adverse_change,short,0.7,body_keywords,15.97,14.94,13.57,-0.0645,-0.15028,A_short,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-215312,VSAT,0000797721,2024-09-09,2024-09-09,5.02|5.07|9.01,restate,short,0.85,body_keywords,15.97,14.94,13.57,-0.0645,-0.15028,A_short,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-208251,VSAT,0000797721,2024-08-28,2024-08-28,5.02|9.01,,,0.0,,15.87,15.81,17.33,-0.00378,0.092,neutral,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-195897,VSAT,0000797721,2024-08-07,2024-08-07,2.02|9.01,,,0.0,,17.77,24.49,16.77,0.37817,-0.05627,A_long,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-184962,VSAT,0000797721,2024-07-25,2024-07-25,7.01|9.01,,,0.0,,18.88,20.35,18.78,0.07786,-0.0053,A_long,neutral,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-143911,VSAT,0000797721,2024-05-21,2024-05-21,2.02|9.01,restate,short,0.85,body_keywords,18.84,15.74,15.8,-0.16454,-0.16136,A_short,A_short,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-080765,VSAT,0000797721,2024-03-28,2024-03-28,1.01|2.03|9.01,covenant_violation|credit_facility_amendment|going_concern|material_adverse_change|non_reliance|restate|share_dilution_pipe|underwritten_offering,short,0.95,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-24-025304,VSAT,0000797721,2024-02-06,2024-02-06,2.02|9.01,restate,short,0.85,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-273512,VSAT,0000797721,2023-11-08,2023-11-08,2.02|9.01,restate,short,0.85,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-268897,VSAT,0000797721,2023-11-02,2023-11-02,2.05,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-254650,VSAT,0000797721,2023-10-12,2023-10-12,7.01|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-245746,VSAT,0000797721,2023-09-28,2023-09-28,1.01|1.02|2.03|9.01,convertible_debt_issuance|covenant_violation|restate,short,0.85,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-241320,VSAT,0000797721,2023-09-25,2023-09-25,1.01|9.01,covenant_violation|going_concern|material_adverse_change|non_reliance|restate|share_dilution_pipe,short,0.95,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-239693,VSAT,0000797721,2023-09-21,2023-09-21,8.01|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-233925,VSAT,0000797721,2023-09-13,2023-09-13,7.01|8.01|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-231561,VSAT,0000797721,2023-09-08,2023-09-08,5.02|5.07|9.01,restate,short,0.85,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-230658,VSAT,0000797721,2023-09-07,2023-09-07,1.01|2.03|9.01,covenant_violation|credit_facility_amendment|restate,short,0.85,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-221558,VSAT,0000797721,2023-08-25,2023-08-25,1.01|2.03|9.01,covenant_violation|credit_facility_amendment|going_concern|material_adverse_change|non_reliance|restate,short,0.95,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-207367,VSAT,0000797721,2023-08-09,2023-08-09,2.02|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-185997,VSAT,0000797721,2023-07-12,2023-07-12,7.01|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-166563,VSAT,0000797721,2023-06-14,2023-06-14,5.02|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-159891,VSAT,0000797721,2023-06-02,2023-06-02,1.01|2.01|2.03|3.02|5.02|5.03|8.01|9.01,covenant_violation|going_concern|material_adverse_change|non_reliance|restate|share_dilution_pipe,short,0.95,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-147020,VSAT,0000797721,2023-05-17,2023-05-17,2.02|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-102105,VSAT,0000797721,2023-04-14,2023-04-14,8.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-102067,VSAT,0000797721,2023-04-14,2023-04-14,5.02|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-026934,VSAT,0000797721,2023-02-07,2023-02-07,2.02|9.01,restate,short,0.85,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-23-003793,VSAT,0000797721,2023-01-09,2023-01-09,2.01|8.01|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-22-280162,VSAT,0000797721,2022-11-08,2022-11-08,2.02|9.01,restate,short,0.85,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-22-256649,VSAT,0000797721,2022-10-03,2022-10-03,1.01|8.01|9.01,,long,0.5,item_codes,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-22-237928,VSAT,0000797721,2022-09-02,2022-09-02,5.02|5.07|9.01,restate,short,0.85,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-22-214887,VSAT,0000797721,2022-08-08,2022-08-08,2.02|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-22-184427,VSAT,0000797721,2022-06-29,2022-06-29,5.02|9.01,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-22-178760,VSAT,0000797721,2022-06-22,2022-06-22,5.07,,,0.0,,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0001193125-22-159678,VSAT,0000797721,2022-05-25,2022-05-25,2.02|9.01,definitive_agreement_acquisition,long,0.7,body_keywords,17.37,17.84,19.38,0.02706,0.11572,B_long,A_long,False,-0.07343,False,False,False,9642671104.0,132097396.0,0.33326998,-0.0639
0000315852-26-000011,RRC,0000315852,2026-04-22,2026-04-22,2.02|9.01,buyback_authorized,long,0.7,body_keywords,43.25,42.64,43.26,-0.0141,0.00023,B_short,neutral,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000315852-26-000008,RRC,0000315852,2026-04-14,2026-04-14,2.02,,,0.0,,40.69,41.22,41.67,0.01303,0.02408,B_long,B_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0001193125-26-069413,RRC,0000315852,2026-02-25,2026-02-25,2.02|8.01|9.01,buyback_authorized,long,0.7,body_keywords,39.13,39.09,41.55,-0.00102,0.06185,neutral,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0001193125-26-018029,RRC,0000315852,2026-01-21,2026-01-21,2.02,,,0.0,,36.24,36.12,36.74,-0.00331,0.0138,neutral,B_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0001193125-26-001385,RRC,0000315852,2026-01-05,2026-01-05,8.01,,,0.0,,34.7,34.16,33.65,-0.01556,-0.03026,B_short,A_short,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0001193125-25-256135,RRC,0000315852,2025-10-29,2025-10-29,2.02|9.01,buyback_authorized|restate,short,0.85,body_keywords,34.99,34.6,37.07,-0.01115,0.05945,B_short,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0001193125-25-239063,RRC,0000315852,2025-10-14,2025-10-14,2.02,,,0.0,,36.13,37.16,36.79,0.02851,0.01827,B_long,B_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0001193125-25-228412,RRC,0000315852,2025-10-02,2025-10-02,1.01|9.01,convertible_debt_issuance|covenant_violation|material_adverse_change|restate,short,0.85,body_keywords,38.57,38.22,38.57,-0.00907,0.0,neutral,neutral,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-25-097761,RRC,0000315852,2025-07-23,2025-07-23,2.02|9.01,buyback_authorized,long,0.7,body_keywords,35.72,36.25,36.69,0.01484,0.02716,B_long,B_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-25-095597,RRC,0000315852,2025-07-14,2025-07-14,2.02,,,0.0,,39.33,38.08,35.3,-0.03178,-0.10247,A_short,A_short,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-25-072816,RRC,0000315852,2025-05-15,2025-05-15,5.07,,,0.0,,40.3,40.12,39.41,-0.00447,-0.02208,neutral,B_short,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-25-057068,RRC,0000315852,2025-04-23,2025-04-23,2.02|9.01,buyback_authorized|partnership_strategic,long,0.7,body_keywords,34.05,33.86,33.93,-0.00558,-0.00352,neutral,neutral,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-25-052871,RRC,0000315852,2025-04-10,2025-04-10,2.02,,,0.0,,32.25,33.39,34.18,0.03535,0.05984,A_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-25-029126,RRC,0000315852,2025-02-27,2025-02-27,5.02|7.01|9.01,,,0.0,,36.4,37.12,35.38,0.01978,-0.02802,B_long,B_short,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-25-027692,RRC,0000315852,2025-02-26,2025-02-26,2.02|9.01,buyback_authorized,long,0.7,body_keywords,38.55,36.4,37.53,-0.05577,-0.02646,A_short,B_short,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-25-017944,RRC,0000315852,2025-02-11,2025-02-11,2.02,,,0.0,,39.57,38.48,39.9,-0.02755,0.00834,B_short,neutral,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-116578,RRC,0000315852,2024-10-23,2024-10-23,2.02|9.01,buyback_authorized,long,0.7,body_keywords,30.95,31.44,31.49,0.01583,0.01745,B_long,B_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-114458,RRC,0000315852,2024-10-15,2024-10-15,2.02,,,0.0,,29.9,29.77,29.9,-0.00435,0.0,neutral,neutral,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-099883,RRC,0000315852,2024-08-22,2024-08-22,5.02|9.01,,,0.0,,30.16,30.56,30.0,0.01326,-0.00531,B_long,neutral,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-085918,RRC,0000315852,2024-07-24,2024-07-24,2.02|9.01,buyback_authorized,long,0.7,body_keywords,31.79,31.58,31.23,-0.00661,-0.01762,neutral,B_short,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-083069,RRC,0000315852,2024-07-12,2024-07-12,2.02,,,0.0,,34.82,34.84,32.82,0.00057,-0.05744,neutral,A_short,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-055770,RRC,0000315852,2024-05-08,2024-05-08,5.07|8.01|9.01,restate,short,0.85,body_keywords,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-047279,RRC,0000315852,2024-04-24,2024-04-24,2.02|9.01,buyback_authorized,long,0.7,body_keywords,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-043764,RRC,0000315852,2024-04-11,2024-04-11,2.02,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-032154,RRC,0000315852,2024-03-15,2024-03-15,5.02|9.01,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-018535,RRC,0000315852,2024-02-22,2024-02-22,2.02|9.01,buyback_authorized,long,0.7,body_keywords,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-24-011786,RRC,0000315852,2024-02-06,2024-02-06,2.02,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-055055,RRC,0000315852,2023-10-25,2023-10-25,2.02|9.01,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-054260,RRC,0000315852,2023-10-20,2023-10-20,5.02|7.01|9.01,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-053120,RRC,0000315852,2023-10-12,2023-10-12,2.02,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-034306,RRC,0000315852,2023-07-25,2023-07-25,2.02|9.01,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-032872,RRC,0000315852,2023-07-13,2023-07-13,2.02,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-020646,RRC,0000315852,2023-05-10,2023-05-10,5.07,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-014281,RRC,0000315852,2023-04-25,2023-04-25,2.02|9.01,buyback_authorized,long,0.7,body_keywords,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-012790,RRC,0000315852,2023-04-14,2023-04-14,2.02,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-008565,RRC,0000315852,2023-03-17,2023-03-17,5.02|8.01|9.01,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-004940,RRC,0000315852,2023-02-28,2023-02-28,2.02|9.01,buyback_authorized,long,0.7,body_keywords,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-23-002171,RRC,0000315852,2023-02-08,2023-02-08,2.02,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-22-019970,RRC,0000315852,2022-10-25,2022-10-25,2.02|9.01,buyback_authorized,long,0.7,body_keywords,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-22-019561,RRC,0000315852,2022-10-14,2022-10-14,2.02,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-22-013060,RRC,0000315852,2022-07-26,2022-07-26,2.02|9.01,buyback_authorized,long,0.7,body_keywords,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-22-012699,RRC,0000315852,2022-07-14,2022-07-14,2.02,,,0.0,,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-22-009303,RRC,0000315852,2022-05-11,2022-05-11,5.07,restate,short,0.85,body_keywords,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
0000950170-22-006309,RRC,0000315852,2022-04-27,2022-04-27,2.02|9.01,buyback_authorized,long,0.7,body_keywords,35.49,36.53,38.85,0.0293,0.09467,B_long,A_long,True,0.28118,False,False,True,9636951040.0,232234941.0,0.52472,0.21134001
